t, x, ts
0.0, 0.019999999552965164, 2.9455831050872803
0.01001251582056284, 0.019999999552965164, 2.7873270511627197
0.02002503164112568, 0.019999999552965164, 2.4476466178894043
0.030037548393011093, 0.019999999552965164, 2.0250349044799805
0.04005006328225136, 0.019999999552965164, 1.6677286624908447
0.05006257817149162, 0.019999999552965164, 1.4133278131484985
0.060075096786022186, 0.019999999552965164, 1.2443828582763672
0.07008761167526245, 0.019999999552965164, 1.1352957487106323
0.08010012656450272, 0.019999999552965164, 1.0662182569503784
0.09011264145374298, 0.019999999552965164, 1.023483395576477
0.10012515634298325, 0.019999999552965164, 0.9979217052459717
0.11013767123222351, 0.019999999552965164, 0.9834764003753662
0.12015019357204437, 0.019999999552965164, 0.9761902689933777
0.13016270101070404, 0.019999999552965164, 0.9735136032104492
0.1401752233505249, 0.019999999552965164, 0.9738171100616455
0.15018773078918457, 0.019999999552965164, 0.9760655164718628
0.16020025312900543, 0.019999999552965164, 0.9796088933944702
0.1702127754688263, 0.019999999552965164, 0.9840435981750488
0.18022528290748596, 0.019999999552965164, 0.9891213774681091
0.19023780524730682, 0.019999999552965164, 0.9946894645690918
0.2002503126859665, 0.019999999552965164, 1.0006576776504517
0.21026283502578735, 0.019999999552965164, 1.0069688558578491
0.22027534246444702, 0.019999999552965164, 1.013588547706604
0.23028786480426788, 0.019999999552965164, 1.0204895734786987
0.24030038714408875, 0.019999999552965164, 1.0276532173156738
0.2503128945827484, 0.019999999552965164, 1.035059928894043
0.26032543182373047, 0.019999999552965164, 1.0426921844482422
0.27033793926239014, 0.019999999552965164, 1.0505307912826538
0.2803504467010498, 0.019999999552965164, 1.0585505962371826
0.2903629541397095, 0.019999999552965164, 1.0667343139648438
0.30037549138069153, 0.019999999552965164, 1.0750540494918823
0.3103879988193512, 0.019999999552965164, 1.0834852457046509
0.32040050625801086, 0.019999999552965164, 1.0920031070709229
0.33041301369667053, 0.019999999552965164, 1.1005781888961792
0.3404255509376526, 0.019999999552965164, 1.1091867685317993
0.35043805837631226, 0.019999999552965164, 1.1178011894226074
0.3604505658149719, 0.019999999552965164, 1.126395583152771
0.3704630732536316, 0.019999999552965164, 1.1349477767944336
0.38047561049461365, 0.019999999552965164, 1.1434332132339478
0.3904881179332733, 0.019999999552965164, 1.1518300771713257
0.400500625371933, 0.019999999552965164, 1.1601219177246094
0.41051313281059265, 0.019999999552965164, 1.168290376663208
0.4205256700515747, 0.019999999552965164, 1.1763216257095337
0.4305381774902344, 0.019999999552965164, 1.1842046976089478
0.44055068492889404, 0.019999999552965164, 1.1919304132461548
0.4505631923675537, 0.019999999552965164, 1.199493646621704
0.46057572960853577, 0.019999999552965164, 1.2068912982940674
0.47058823704719543, 0.019999999552965164, 1.2141221761703491
0.4806007742881775, 0.019999999552965164, 1.2211873531341553
0.49061328172683716, 0.019999999552965164, 1.2280892133712769
0.5006257891654968, 0.019999999552965164, 1.2348347902297974
0.5106382966041565, 0.019999999552965164, 1.2414295673370361
0.5206508636474609, 0.019999999552965164, 1.2478805780410767
0.5306633710861206, 0.019999999552965164, 1.2541935443878174
0.5406758785247803, 0.019999999552965164, 1.2603799104690552
0.5506883859634399, 0.019999999552965164, 1.266444444656372
0.5607008934020996, 0.019999999552965164, 1.272394061088562
0.5707134008407593, 0.019999999552965164, 1.2782331705093384
0.580725908279419, 0.019999999552965164, 1.2839640378952026
0.5907384157180786, 0.019999999552965164, 1.2895874977111816
0.6007509827613831, 0.019999999552965164, 1.295100450515747
0.6107634902000427, 0.019999999552965164, 1.3004956245422363
0.6207759976387024, 0.019999999552965164, 1.3057626485824585
0.6307885050773621, 0.019999999552965164, 1.3108839988708496
0.6408010125160217, 0.019999999552965164, 1.3158403635025024
0.6508135199546814, 0.019999999552965164, 1.3206030130386353
0.6608260273933411, 0.019999999552965164, 1.3251359462738037
0.6708385348320007, 0.019999999552965164, 1.3293967247009277
0.6808511018753052, 0.019999999552965164, 1.333332896232605
0.6908636093139648, 0.019999999552965164, 1.336883306503296
0.7008761167526245, 0.019999999552965164, 1.3399749994277954
0.7108886241912842, 0.019999999552965164, 1.3425215482711792
0.7209011316299438, 0.019999999552965164, 1.3444243669509888
0.7309136390686035, 0.019999999552965164, 1.3455716371536255
0.7409261465072632, 0.019999999552965164, 1.345834493637085
0.7509386539459229, 0.019999999552965164, 1.3450676202774048
0.7609512209892273, 0.019999999552965164, 1.3431113958358765
0.770963728427887, 0.019999999552965164, 1.3397886753082275
0.7809762358665466, 0.019999999552965164, 1.3349124193191528
0.7909887433052063, 0.019999999552965164, 1.3282893896102905
0.801001250743866, 0.019999999552965164, 1.3197309970855713
0.8110137581825256, 0.019999999552965164, 1.309069275856018
0.8210262656211853, 0.019999999552965164, 1.296185851097107
0.831038773059845, 0.019999999552965164, 1.281046986579895
0.8410513401031494, 0.019999999552965164, 1.2637587785720825
0.8510638475418091, 0.019999999552965164, 1.2446292638778687
0.8610763549804688, 0.019999999552965164, 1.2242343425750732
0.8710888624191284, 0.019999999552965164, 1.2034705877304077
0.8811013698577881, 0.019999999552965164, 1.1835581064224243
0.8911138772964478, 0.019999999552965164, 1.165939450263977
0.9011263847351074, 0.019999999552965164, 1.152050256729126
0.9111388921737671, 0.019999999552965164, 1.1429259777069092
0.9211514592170715, 0.019999999552965164, 1.1387252807617188
0.9311639666557312, 0.019999999552965164, 1.1383339166641235
0.9411764740943909, 0.019999999552965164, 1.139318585395813
0.9511889815330505, 0.019999999552965164, 1.138466238975525
0.961201548576355, 0.019999999552965164, 1.1328659057617188
0.9712140560150146, 0.019999999552965164, 1.121035099029541
0.9812265634536743, 0.019999999552965164, 1.1033912897109985
0.991239070892334, 0.019999999552965164, 1.0818283557891846
1.0012515783309937, 0.019999999552965164, 1.0588040351867676
1.0112640857696533, 0.019999999552965164, 1.036587119102478
1.021276593208313, 0.019999999552965164, 1.0168910026550293
1.0312891006469727, 0.019999999552965164, 1.0008412599563599
1.0413016080856323, 0.019999999552965164, 0.9890722036361694
1.051314115524292, 0.019999999552965164, 0.9818755388259888
1.0613266229629517, 0.019999999552965164, 0.9793234467506409
1.0713391304016113, 0.019999999552965164, 0.981336772441864
1.081351637840271, 0.019999999552965164, 0.9876829981803894
1.0913641452789307, 0.019999999552965164, 0.9979563355445862
1.1013766527175903, 0.019999999552965164, 1.0115869045257568
1.11138916015625, 0.019999999552965164, 1.0278905630111694
1.1214017868041992, 0.019999999552965164, 1.0461316108703613
1.1314142942428589, 0.019999999552965164, 1.0655964612960815
1.1414268016815186, 0.019999999552965164, 1.085648536682129
1.1514393091201782, 0.019999999552965164, 1.105751395225525
1.161451816558838, 0.019999999552965164, 1.1254850625991821
1.1714643239974976, 0.019999999552965164, 1.1445337533950806
1.1814768314361572, 0.019999999552965164, 1.1626794338226318
1.1914894580841064, 0.019999999552965164, 1.179780125617981
1.2015018463134766, 0.019999999552965164, 1.195756196975708
1.2115143537521362, 0.019999999552965164, 1.210574746131897
1.221526861190796, 0.019999999552965164, 1.2242342233657837
1.2315393686294556, 0.019999999552965164, 1.236759901046753
1.2415518760681152, 0.019999999552965164, 1.2481874227523804
1.251564383506775, 0.019999999552965164, 1.2585679292678833
1.2615768909454346, 0.019999999552965164, 1.267951488494873
1.2715895175933838, 0.019999999552965164, 1.276392936706543
1.2816020250320435, 0.019999999552965164, 1.2839492559432983
1.2916145324707031, 0.019999999552965164, 1.2906711101531982
1.3016270399093628, 0.019999999552965164, 1.29660964012146
1.3116395473480225, 0.019999999552965164, 1.3018113374710083
1.3216520547866821, 0.019999999552965164, 1.3063220977783203
1.3316645622253418, 0.019999999552965164, 1.3101801872253418
1.3416770696640015, 0.019999999552965164, 1.3134268522262573
1.3516895771026611, 0.019999999552965164, 1.3160967826843262
1.3617022037506104, 0.019999999552965164, 1.3182189464569092
1.37171471118927, 0.019999999552965164, 1.3198258876800537
1.3817272186279297, 0.019999999552965164, 1.3209446668624878
